Codigo,Descripcion,Precio Costo,Precio Venta,Precio Mayoreo,Inventario,Inv. Minimo,Departamento,keyword
55,Avena 250g,$0.00,$6.00,$0.00,N/A,0,Tienda,Avena 250g
7501761810394,Avena 3 minutos 400g,$14.00,$18.00,$18.00,5,0,Tienda,Avena 3 minutos 400g
48,Avena 500g,$0.00,$12.00,$0.00,N/A,0,Tienda,Avena 500g
7791293025766,Axe 2012,$36.00,$43.50,$0.00,0,0,Tienda,Axe 2012
7791293025773,Axe Anarchy,$33.00,$44.00,$0.00,0,0,Farmacia,Axe Anarchy
7791293025780,Axe Apollo,$0.00,$45.00,$0.00,0,0,- Sin Departamento -,Axe Apollo
75043308,Axe Barra 54g,$0.00,$40.00,$0.00,1,0,Tienda,Axe Barra 54g
75045463,Axe Barra 54g,$0.00,$40.00,$0.00,1,0,Tienda,Axe Barra 54g
75035778,Axe Barra 54g,$0.00,$40.00,$0.00,1,0,Tienda,Axe Barra 54g
75038960,Axe Barra 54g,$0.00,$40.00,$0.00,1,0,Tienda,Axe Barra 54g
75043285,Axe Barra Apollo,$27.00,$35.00,$0.00,0,0,Farmacia,Axe Barra Apollo
7791293028781,Axe Black,$33.00,$44.00,$0.00,0,0,Farmacia,Axe Black
7791293032153,Axe Black Night,$33.00,$44.00,$0.00,0,0,Farmacia,Axe Black Night
7506306226739,Axe Conviction,$33.00,$44.00,$0.00,0,0,Farmacia,Axe Conviction
7791293016573,Axe Dama,$0.00,$39.00,$0.00,0,0,Tienda,Axe Dama
7791293025797,Axe Dark,$33.00,$44.00,$0.00,0,0,Farmacia,Axe Dark
7791293995779,Axe Dark,$39.00,$48.00,$0.00,0,0,Farmacia,Axe Dark
7791293025803,Axe Excite,$0.00,$45.00,$0.00,0,0,- Sin Departamento -,Axe Excite
7791293025810,Axe Fusion,$33.00,$44.00,$0.00,0,0,Farmacia,Axe Fusion
7791293025865,Axe Gold,$33.00,$44.00,$0.00,0,0,Farmacia,Axe Gold
7791293025018,Axe Gold,$39.00,$48.00,$0.00,0,0,Farmacia,Axe Gold
7791293025858,Axe Peace,$33.00,$44.00,$0.00,0,0,Farmacia,Axe Peace
7506306234543,Axe Phoeni,$38.50,$46.50,$0.00,0,0,Tienda,Axe Phoeni
7506306233355,Axe Seco Adrenalins,$39.00,$48.00,$0.00,0,0,Farmacia,Axe Seco Adrenalins
7791293020297,Axe Seco Apollo,$39.00,$48.00,$0.00,0,0,Farmacia,Axe Seco Apollo
7506306226722,Axe Young,$33.00,$44.00,$0.00,0,0,Farmacia,Axe Young
7501067712057,Azucaradas,$0.00,$35.00,$0.00,0,0,Tienda,Azucaradas
7501067751292,Azucaradas 30g,$0.00,$3.50,$0.00,1,0,Tienda,Azucaradas 30g
7501058752192,BAM Brasso 650ml,$0.00,$40.00,$0.00,2,0,Tienda,BAM Brasso 650ml
7501058750129,BAM Sarro Y Mugre 650ml,$0.00,$40.00,$0.00,2,0,Tienda,BAM Sarro Y Mugre 650ml
757528002039,BIG MIX,$0.00,$8.00,$0.00,0,0,Tienda,BIG MIX
BROCOLI,BROCOLI,$18.00,$21.50,$0.00,0,0,- Sin Departamento -,BROCOLI
7501008660201,Bacardi Blanco 1l,$158.00,$197.50,$0.00,0,0,vino,Bacardi Blanco 1l
7501008660171,Bacardi Blanco 200ml,$42.00,$53.00,$45.00,0,0,vino,Bacardi Blanco 200ml
7501008660188,Bacardi Blanco 375ml,$74.00,$96.00,$0.00,2,0,Tienda,Bacardi Blanco 375ml
7501008660195,Bacardi Blanco 750ml,$135.00,$176.00,$150.00,0,0,vino,Bacardi Blanco 750ml
756774072735,Baileys,$0.00,$130.00,$0.00,0,0,Tienda,Baileys
756774024895,Baileys Tubo,$62.00,$80.00,$0.00,1,0,Tienda,Baileys Tubo
7501761810189,Barras Quaker,$0.00,$12.00,$0.00,0,0,Gamesa,Barras Quaker
7501000669509,Barras de Coco 106g,$6.00,$10.00,$0.00,1,0,Gamesa,Barras de Coco 106g
75030575,Barrilito 325ml,$0.00,$16.00,$0.00,1,0,- Sin Departamento -,Barrilito 325ml
75035242,Barrilito 444ml,$0.00,$14.00,$0.00,42,0,Tienda,Barrilito 444ml
7501000116430,Barrita Bran Frut Bimbo,$0.00,$8.00,$0.00,3,0,Bimbo,Barrita Bran Frut Bimbo
7501000116447,Barrita Bran Frut Bimbo,$0.00,$8.00,$0.00,5,0,Tienda,Barrita Bran Frut Bimbo
754177510168,Barrita Winis,$1.00,$1.00,$0.00,16,0,Dulces,Barrita Winis
7501000339198,Barritas Bimbo Multigr42,$0.00,$8.00,$0.00,5,0,Tienda,Barritas Bimbo Multigr42
7501000133055,Barritas Fresa,$8.00,$10.00,$0.00,0,0,Marinela,Barritas Fresa
7501030470441,Barritas Moras,$8.00,$10.00,$0.00,4,0,Marinela,Barritas Moras
7501000133031,Barritas Piña,$8.00,$10.00,$9.00,2,0,Marinela,Barritas Piña
7501032916145,Baygon Casa Y Jardin,$32.50,$38.00,$0.00,1,0,Tienda,Baygon Casa Y Jardin
BAYGON 250ML,Baygon Casa Y Jardin 250ml,$0.00,$20.00,$0.00,1,0,Tienda,Baygon Casa Y Jardin 250ml
7501032907495,Baygon Poder Mortal 400ml,$39.50,$47.50,$41.50,1,0,Tienda,Baygon Poder Mortal 400ml
7501032902032,Baygon Verde,$0.00,$35.00,$0.00,1,0,Tienda,Baygon Verde
7501032903572,Baygon Verde 400ml,$43.00,$50.00,$46.00,1,0,Tienda,Baygon Verde 400ml
7501032395506,Bene Gastro,$5.00,$6.50,$0.00,0,0,Danone,Bene Gastro
757528022303,Big Mix,$0.00,$10.00,$0.00,0,0,Barcel,Big Mix
757528022419,Big Mix Clasico,$0.00,$10.00,$0.00,3,0,Barcel,Big Mix Clasico
757528017149,Big Mix Fuego,$0.00,$8.00,$0.00,0,0,Barcel,Big Mix Fuego
7501030460879,Bimbo Rendidor 454g,$0.00,$22.00,$0.00,0,0,Bimbo,Bimbo Rendidor 454g
7501000111602,Bimbollos Bimbo c8,$21.00,$27.00,$0.00,1,0,Bimbo,Bimbollos Bimbo c8
7501000113095,Bimbuuelos 76g,$0.00,$10.00,$0.00,2,0,- Sin Departamento -,Bimbuuelos 76g
7501000112609,Bimbuuelos Bimbo,$9.00,$12.00,$0.00,10,0,Bimbo,Bimbuuelos Bimbo
7501026027536,Blanca Nieves 1k,$20.50,$26.50,$26.50,29,0,Detergentes,Blanca Nieves 1k
7501026027550,Blanca Nieves 250g,$0.00,$7.00,$0.00,45,0,Tienda,Blanca Nieves 250g
7501026027543,Blanca Nieves 500g,$10.00,$13.00,$13.00,31,0,Detergentes,Blanca Nieves 500g
7501268200025,Blanqueador Patitos,$0.00,$9.00,$0.00,7,0,Tienda,Blanqueador Patitos
7502244766962,Blumen,$22.00,$29.00,$29.00,1,0,Tienda,Blumen
7502244766955,Blumen,$22.00,$29.00,$29.00,1,0,Tienda,Blumen
7501039400470,Boing  Piña 1L,$12.00,$16.00,$16.00,1,0,Tienda,Boing  Piña 1L
7501039400418,Boing 1l Fresa Tetra,$12.00,$16.00,$16.00,2,0,Tienda,Boing 1l Fresa Tetra
7501039400432,Boing 1l Guayaba Tet,$13.50,$18.00,$0.00,11,0,Tienda,Boing 1l Guayaba Tet
7501039400449,Boing 1l Mango Tetra,$13.50,$18.00,$0.00,10,0,Tienda,Boing 1l Mango Tetra
7501039400456,Boing 1l Manzana Tet,$13.50,$18.00,$16.00,10,0,Tienda,Boing 1l Manzana Tet
7501039400463,Boing 1l Naranja Tet,$13.50,$18.00,$16.00,12,0,Refresco,Boing 1l Naranja Tet
7501039400494,Boing 1l Uva Tetrapa,$13.50,$18.00,$0.00,12,0,Tienda,Boing 1l Uva Tetrapa
75001766,Boing 250ml Fresa Te,$4.00,$5.50,$5.50,3,0,Tienda,Boing 250ml Fresa Te
75001773,Boing 250ml Guayaba,$4.00,$5.50,$0.00,29,0,Tienda,Boing 250ml Guayaba
75001759,Boing 250ml Mango,$4.00,$5.50,$0.00,20,0,Tienda,Boing 250ml Mango
75001797,Boing 250ml Manzana,$4.00,$5.50,$0.00,38,0,Tienda,Boing 250ml Manzana
75001834,Boing 250ml Uva Tetr,$4.00,$5.50,$5.50,27,0,Tienda,Boing 250ml Uva Tetr
19836200218,Boing 500ml Durazno,$6.00,$9.00,$8.00,10,0,Tienda,Boing 500ml Durazno
75003166,Boing 500ml Fresa Te,$6.00,$8.00,$8.00,8,0,Tienda,Boing 500ml Fresa Te
75003135,Boing 500ml Guayaba,$6.00,$9.00,$8.00,14,0,Tienda,Boing 500ml Guayaba
75003104,Boing 500ml Mango Te,$6.00,$9.00,$0.00,24,0,Tienda,Boing 500ml Mango Te
75003159,Boing 500ml Manzana,$7.00,$9.00,$8.00,16,0,Tienda,Boing 500ml Manzana
75003180,Boing 500ml Uva Tetr,$0.00,$9.00,$0.00,8,0,Tienda,Boing 500ml Uva Tetr
75001803,Boing Naranja 250gr,$4.00,$5.50,$5.50,27,0,Tienda,Boing Naranja 250gr
7501001106690,Bold 2 En 1 500g Fre,$0.00,$14.00,$0.00,6,0,Tienda,Bold 2 En 1 500g Fre
7506195117460,Bold 900g,$0.00,$28.00,$0.00,6,0,Tienda,Bold 900g
7501000611829,Bombitos 135g,$0.00,$9.00,$0.00,1,0,Gamesa,Bombitos 135g
BOMBON GRANDE,Bombon Grande,$1.00,$1.50,$0.00,30,0,Dulces,Bombon Grande
725181389019,Bomvaso Lucas 30g,$3.50,$4.50,$0.00,8,0,Dulces,Bomvaso Lucas 30g
75027971,Bon O Bon Arcor Amar,$0.00,$4.00,$0.00,44,0,Tienda,Bon O Bon Arcor Amar
75031022,Bon O Bon Cafe,$0.00,$4.00,$0.00,8,0,Tienda,Bon O Bon Cafe
758104100422,Bonafont 1l,$0.00,$10.00,$0.00,8,0,Tienda,Bonafont 1l
758104000494,Bonafont 20 L,$30.00,$38.00,$0.00,N/A,0,Tienda,Bonafont 20 L
758104001361,Bonafont Jamaica 500ml,$5.50,$7.00,$0.00,6,0,Agua,Bonafont Jamaica 500ml
75038649,Bonafont Kids,$0.00,$4.50,$0.00,22,0,Agua,Bonafont Kids
758104003341,Bonafont Mango 1.5 L,$11.00,$15.00,$0.00,1,0,Agua,Bonafont Mango 1.5 L
758104003549,Bonafont Piña 600ml,$5.50,$7.00,$0.00,8,0,Agua,Bonafont Piña 600ml
758104004331,Bonafont Uva Verde 500ml,$5.50,$7.00,$0.00,3,0,Agua,Bonafont Uva Verde 500ml
7501063500580,Bota Navidea Mediana,$0.00,$36.00,$0.00,2,0,Dulces,Bota Navidea Mediana
7501003603081,Brandy Azteza De Oro 700M,$139.00,$181.00,$170.00,1,0,vino,Brandy Azteza De Oro 700M
75028855,Brandy Don Pedro 200,$27.00,$35.00,$0.00,22,0,- Sin Departamento -,Brandy Don Pedro 200
75020446,Brandy Don Pedro 200Ml,$29.00,$38.00,$0.00,6,0,vino,Brandy Don Pedro 200Ml
7501003692931,Brandy Don Pedro 750Ml,$100.00,$130.00,$120.00,1,0,vino,Brandy Don Pedro 750Ml
7501003693273,Brandy Presidente 1lt,$103.00,$134.00,$0.00,1,0,vino,Brandy Presidente 1lt
7501003693389,Brandy Presidente 200Ml,$25.50,$32.00,$30.00,13,0,vino,Brandy Presidente 200Ml
7501003693402,Brandy Presidente De,$81.00,$106.00,$90.00,1,0,vino,Brandy Presidente De
8410113000071,Brandy Torres 10 700Ml,$222.00,$290.00,$260.00,1,0,vino,Brandy Torres 10 700Ml
8410113007087,Brandy Torres 15,$454.00,$590.00,$0.00,1,0,vino,Brandy Torres 15
7501058755179,Braso Antigrasa Cocina,$35.00,$38.00,$0.00,14,0,Detergentes,Braso Antigrasa Cocina
7501058752086,Brasso 1 L,$0.00,$17.00,$0.00,2,0,Tienda,Brasso 1 L
7501058720610,Brasso Vidrios 650ml,$0.00,$40.00,$0.00,1,0,Tienda,Brasso Vidrios 650ml
75051945,Bubalo,$0.00,$1.00,$0.00,18,0,- Sin Departamento -,Bubalo
75043728,Bubalo Azul,$0.00,$1.00,$0.00,3,0,Tienda,Bubalo Azul
75041762,Bubalo Chile,$0.00,$1.00,$0.00,9,0,Tienda,Bubalo Chile
75043711,Bubalo Fresa,$0.00,$1.00,$0.00,10,0,Tienda,Bubalo Fresa
75043759,Bubalo Tuti,$0.00,$1.00,$0.00,4,0,Tienda,Bubalo Tuti
75043766,Bubalo Yerbabuena,$0.00,$1.00,$0.00,23,0,- Sin Departamento -,Bubalo Yerbabuena
75051938,Bubbaloo,$0.00,$1.00,$0.00,1,0,Dulces,Bubbaloo
7432354,BubuLubu Ricolino 35g,$4.50,$7.00,$0.00,2,0,Barcel,BubuLubu Ricolino 35g
75043742,Bubulubu Platano,$0.00,$1.00,$0.00,3,0,Tienda,Bubulubu Platano
7501000367481,CACAHUATES HOT NUTS 50G,$5.50,$7.00,$0.00,2,0,Barcel,CACAHUATES HOT NUTS 50G
75036553,CERILLOS,$0.00,$2.00,$0.00,81,0,Tienda,CERILLOS
7501232002303,CERILLOS FLAMA,$3.00,$5.00,$0.00,9,0,Tienda,CERILLOS FLAMA
7506105601065,CHicle Clorets 189 G Ad,$0.00,$6.00,$0.00,13,0,Tienda,CHicle Clorets 189 G Ad
75030438,CLORETS 4P,$0.00,$1.50,$0.00,21,0,Dulces,CLORETS 4P
COCA VIDRIO 237ML,COCA VIDRIO 237ML,$0.00,$6.50,$0.00,24,0,Refresco,COCA VIDRIO 237ML
7501000629770,CRACKETS 135G,$6.00,$11.00,$0.00,0,0,Gamesa,CRACKETS 135G
749787500081,Cabrito 750ml,$144.00,$187.00,$0.00,0,0,vino,Cabrito 750ml
7501030442417,Cacah Hot Nuts 50g Euph,$0.00,$7.00,$0.00,3,0,- Sin Departamento -,Cacah Hot Nuts 50g Euph
7501393200075,Cacahuates Cariocas,$0.00,$11.00,$0.00,0,0,Tienda,Cacahuates Cariocas
757528018481,Cacahuates Enchilados,$0.00,$10.00,$0.00,0,0,Barcel,Cacahuates Enchilados
7501000167456,Cacahuates Golden Nuts 45,$0.00,$6.00,$0.00,4,0,Tienda,Cacahuates Golden Nuts 45
7501000167449,Cacahuates GoldenNuts 45g,$0.00,$6.00,$0.00,4,0,Barcel,Cacahuates GoldenNuts 45g
7506174504441,Cachorro,$0.00,$15.00,$0.00,8,0,pedigree,Cachorro
7501059288034,Cafe 3 En 1,$2.50,$3.00,$0.00,9,0,Tienda,Cafe 3 En 1
7503011960040,Cafe Gardelo,$5.00,$7.00,$6.50,2,0,Tienda,Cafe Gardelo
7501052410111,Cafe Legal,$0.00,$6.00,$0.00,10,0,Nestle,Cafe Legal
7501052410081,Cafe Legal 30g,$4.00,$6.00,$6.00,166,0,Tienda,Cafe Legal 30g
756774072025,Caja Amarilla Turin,$44.00,$57.00,$0.00,1,0,- Sin Departamento -,Caja Amarilla Turin
74323080421,Cajeta 660g,$0.00,$65.00,$0.00,1,0,Tienda,Cajeta 660g
74323083651,Cajeta CoronQuemada 370g,$26.00,$34.00,$0.00,1,0,- Sin Departamento -,Cajeta CoronQuemada 370g
74323088168,Cajeta Coronado,$0.00,$30.00,$0.00,0,0,Tienda,Cajeta Coronado
