Codigo,Descripcion,Precio Costo,Precio Venta,Precio Mayoreo,Inventario,Inv. Minimo,Departamento,keyword
PLATANO,Platano,$0.00,$14.00,$0.00,N/A,0,Verdura,Platano
1458,Platano 1k,$8.00,$10.50,$0.00,N/A,0,Verdura,Platano 1k
1472,Platano 250g,$2.00,$3.00,$0.00,N/A,0,Verdura,Platano 250g
1465,Platano 500g,$4.00,$5.00,$0.00,N/A,0,Verdura,Platano 500g
7501000128174,Plativolos 74gms,$8.50,$10.00,$0.00,0,0,Marinela,Plativolos 74gms
7501030474999,Plativolos Tubo,$0.00,$15.00,$0.00,0,0,- Sin Departamento -,Plativolos Tubo
752216092163,Plato Div.,$7.00,$10.00,$0.00,0,0,Tienda,Plato Div.
752216051061,Plato Hondo Jaguar C25,$0.00,$10.00,$0.00,22,0,Tienda,Plato Hondo Jaguar C25
752216051030,Plato Jaguar 25pzas,$0.00,$10.00,$0.00,13,0,Tienda,Plato Jaguar 25pzas
752216081044,Plato No66  PaqC50,$10.00,$12.50,$12.50,1,0,- Sin Departamento -,Plato No66  PaqC50
752216081051,Plato Paquete C50 No855,$13.00,$16.00,$16.00,2,0,Tienda,Plato Paquete C50 No855
752216051047,Plato Pastelero,$6.00,$8.00,$8.00,1,0,Tienda,Plato Pastelero
3614220013701,Play Boy  Genaration,$38.00,$48.00,$0.00,0,0,Farmacia,Play Boy  Genaration
3614221201510,Play Boy Malibu,$38.00,$48.00,$0.00,0,0,Farmacia,Play Boy Malibu
7501737409850,Play Boy New York,$38.00,$48.00,$0.00,0,0,Farmacia,Play Boy New York
7501032909376,Pledge,$0.00,$50.00,$0.00,1,0,Tienda,Pledge
7501032905866,Pledge 260ml,$25.50,$35.00,$35.00,0,0,Tienda,Pledge 260ml
7501032915193,Pledge 378ml,$51.00,$66.50,$66.50,0,0,Tienda,Pledge 378ml
7501032915261,Pledge Brillo Y Proteccion,$0.00,$45.00,$0.00,1,0,Tienda,Pledge Brillo Y Proteccion
719886400094,Plonetes,$0.00,$3.00,$3.00,0,0,Dulces,Plonetes
POBLANO,Poblano,$0.00,$13.00,$0.00,N/A,0,Verdura,Poblano
7501011155343,Poffets Queso Chicas,$5.00,$7.00,$0.00,10,0,Sabritas,Poffets Queso Chicas
7501030475002,Polvoron Tubo 287g,$14.00,$20.00,$0.00,2,0,Tienda,Polvoron Tubo 287g
7501030490951,Polvorones 113g,$8.50,$10.00,$0.00,3,0,Marinela,Polvorones 113g
7501055349715,Power Ade 600ml,$0.00,$15.00,$0.00,0,0,Refresco,Power Ade 600ml
7501055329267,Powerade,$0.00,$15.00,$0.00,0,0,Refresco,Powerade
7501055329380,Powerade,$0.00,$16.00,$0.00,0,0,Refresco,Powerade
7501055317684,Powerade Lima 1l,$0.00,$22.00,$0.00,0,0,Refresco,Powerade Lima 1l
7501055329328,Powerade Limalimon,$0.00,$16.00,$0.00,0,0,Refresco,Powerade Limalimon
7501393200051,Pozoloe Cariocas,$16.00,$19.00,$0.00,0,0,Cariocas,Pozoloe Cariocas
7501000132300,Principe Blanco,$0.00,$12.00,$0.00,2,0,Marinela,Principe Blanco
7501000128167,Principe C8 Mar,$8.00,$12.00,$0.00,3,0,Marinela,Principe C8 Mar
7501030475026,Principe De Tubo,$14.00,$14.00,$0.00,1,0,Marinela,Principe De Tubo
7501030473824,Principe Limon 106g,$8.00,$12.00,$0.00,2,0,Marinela,Principe Limon 106g
7501030462859,Principe Tencion Avellanas 105g,$0.00,$12.00,$0.00,0,0,Marinela,Principe Tencion Avellanas 105g
7622210412904,Promocion Tang,$0.00,$40.00,$0.00,0,0,Tienda,Promocion Tang
7501019068515,Protectores Saba C28 Pza,$14.50,$19.00,$18.00,0,0,Tienda,Protectores Saba C28 Pza
725226066622,Pulparindo Mini Sal,$1.00,$1.00,$0.00,21,0,Dulces,Pulparindo Mini Sal
725226003238,Pulparindo Sandia,$1.50,$1.50,$0.00,0,0,Dulces,Pulparindo Sandia
7501017005611,Pure De Tomate,$4.00,$5.00,$5.00,0,0,Tienda,Pure De Tomate
QUESO AMARILLO,Queso Amarillo,$0.00,$1.00,$0.00,N/A,0,Tienda,Queso Amarillo
QUESO AñEJO,Queso Añejo,$88.00,$106.00,$0.00,N/A,0,lacteos y embutidos,Queso Añejo
871,Queso Añejo 1k,$0.00,$100.00,$0.00,N/A,0,lacteos y embutidos,Queso Añejo 1k
895,Queso Añejo 250g,$0.00,$24.00,$0.00,N/A,0,lacteos y embutidos,Queso Añejo 250g
888,Queso Añejo 500g,$0.00,$47.50,$0.00,N/A,0,lacteos y embutidos,Queso Añejo 500g
840,Queso Crema 1k,$0.00,$94.00,$0.00,N/A,0,lacteos y embutidos,Queso Crema 1k
864,Queso Crema 250g,$0.00,$23.50,$0.00,N/A,0,lacteos y embutidos,Queso Crema 250g
857,Queso Crema 500g,$0.00,$47.00,$0.00,N/A,0,lacteos y embutidos,Queso Crema 500g
QUESO DOBLE CREMA,Queso Doble Crema,$72.00,$94.00,$0.00,N/A,0,Tienda,Queso Doble Crema
QUESO FRESCO,Queso Fresco,$80.00,$110.00,$0.00,N/A,0,Tienda,Queso Fresco
789,Queso Fresco 1k,$0.00,$106.00,$0.00,N/A,0,lacteos y embutidos,Queso Fresco 1k
802,Queso Fresco 250g,$0.00,$25.00,$0.00,N/A,0,lacteos y embutidos,Queso Fresco 250g
796,Queso Fresco 500g,$0.00,$50.00,$0.00,N/A,0,lacteos y embutidos,Queso Fresco 500g
QUESO MANCHEGO,Queso Manchego,$112.00,$146.00,$0.00,N/A,0,lacteos y embutidos,Queso Manchego
758,Queso Manchego 1k,$0.00,$130.00,$0.00,N/A,0,lacteos y embutidos,Queso Manchego 1k
772,Queso Manchego 250g,$0.00,$32.50,$0.00,N/A,0,lacteos y embutidos,Queso Manchego 250g
765,Queso Manchego 500g,$0.00,$65.00,$0.00,N/A,0,lacteos y embutidos,Queso Manchego 500g
QUESO OAXACA,Queso Oaxaca,$0.00,$115.00,$0.00,N/A,0,Tienda,Queso Oaxaca
819,Queso Oaxaca 1k,$0.00,$104.00,$0.00,N/A,0,lacteos y embutidos,Queso Oaxaca 1k
833,Queso Oaxaca 250g,$0.00,$25.00,$0.00,N/A,0,lacteos y embutidos,Queso Oaxaca 250g
826,Queso Oaxaca 500g,$0.00,$50.00,$0.00,N/A,0,lacteos y embutidos,Queso Oaxaca 500g
QUESO PANELA,Queso Panela,$0.00,$110.00,$0.00,0,0,- Sin Departamento -,Queso Panela
7501002615122,Queso Philadelfia 190g,$21.00,$26.00,$0.00,2,0,lacteos y embutidos,Queso Philadelfia 190g
8000500023976,Rafaelo 150g,$53.00,$69.00,$69.00,0,0,Dulces,Rafaelo 150g
789742140068,Raffaello 60g,$27.00,$35.00,$0.00,0,0,Dulces,Raffaello 60g
7501032902025,Raid,$24.00,$32.00,$31.50,1,0,Tienda,Raid
7501032925154,Raid Accion Total,$45.50,$54.50,$0.00,1,0,Tienda,Raid Accion Total
7501032901936,Raid Accion Total 250ml,$27.00,$35.00,$0.00,2,0,Tienda,Raid Accion Total 250ml
7501032906566,Raid Casa Y Jardin,$42.50,$51.00,$0.00,1,0,Tienda,Raid Casa Y Jardin
7501032925468,Raid Mata Bichos,$0.00,$35.00,$0.00,2,0,Tienda,Raid Mata Bichos
7501032901929,Raid Matabichos Aero,$32.00,$42.00,$0.00,1,0,Tienda,Raid Matabichos Aero
7501032925550,Raid Matabichos Aero,$48.00,$57.50,$0.00,1,0,Tienda,Raid Matabichos Aero
7501032903589,Raid Max,$34.00,$44.00,$0.00,2,0,Tienda,Raid Max
7501032906573,Raid Max,$52.50,$60.00,$0.00,1,0,Tienda,Raid Max
7501032903596,Raid Max 400ml,$49.50,$64.50,$0.00,1,0,Tienda,Raid Max 400ml
7501017006014,Rajas De Jalapeo 105g,$4.00,$4.50,$4.50,1,0,Tienda,Rajas De Jalapeo 105g
7501023311041,Rajas San Marcos,$0.00,$8.00,$0.00,5,0,Tienda,Rajas San Marcos
7501017005024,Rajas de Jalapeño 220g,$7.50,$10.00,$10.00,41,0,Tienda,Rajas de Jalapeño 220g
7501011114517,Rancheritos 160g,$0.00,$21.00,$0.00,1,0,Sabritas,Rancheritos 160g
7501011111028,Ranchertios 52g,$5.00,$7.00,$0.00,2,0,Sabritas,Ranchertios 52g
7502247080416,Rancho Escondido 750ml,$39.00,$50.00,$50.00,0,0,vino,Rancho Escondido 750ml
7501268201008,Rastrilllo,$0.00,$15.00,$0.00,N/A,0,Tienda,Rastrilllo
7501009222729,Rastrillo  Presto BUltra,$12.50,$16.00,$0.00,5,0,Tienda,Rastrillo  Presto BUltra
70330709485,Rastrillo BIC Confort,$0.00,$10.00,$0.00,0,0,Tienda,Rastrillo BIC Confort
70330717534,Rastrillo Bic Comfor,$0.00,$15.00,$0.00,9,0,- Sin Departamento -,Rastrillo Bic Comfor
7702018880409,Rastrillo Gillette P,$0.00,$19.00,$0.00,0,0,Tienda,Rastrillo Gillette P
7501030496144,Raztachoc,$6.00,$7.00,$0.00,0,0,Bimbo,Raztachoc
7501000112845,Rebanada Pan Bimbo,$2.00,$5.00,$0.00,8,0,Tienda,Rebanada Pan Bimbo
7501030469681,Rebanadas De Chocolate,$0.00,$5.00,$0.00,0,0,Bimbo,Rebanadas De Chocolate
7501052477206,Rebanadas Piña Clemente Jacqes 480g,$0.00,$28.00,$0.00,0,0,Tienda,Rebanadas Piña Clemente Jacqes 480g
7501023321026,Rebanas De Piña San Marcos,$24.50,$30.00,$30.00,4,0,Tienda,Rebanas De Piña San Marcos
7501011159242,Receta Crujiente,$0.00,$10.00,$0.00,2,0,Tienda,Receta Crujiente
7501011143241,Receta Crujiente Sal,$21.00,$27.00,$0.00,1,0,Tienda,Receta Crujiente Sal
608049031285,Recogedor De Basura,$11.00,$14.50,$14.50,0,0,Tienda,Recogedor De Basura
9002490100070,Red Bull,$22.00,$29.00,$0.00,55,0,vino,Red Bull
90415289,Red Bull Silver,$0.00,$28.00,$0.00,0,0,Tienda,Red Bull Silver
793573950079,Red Cola 3L,$15.50,$21.00,$0.00,6,0,Refresco,Red Cola 3L
40232798467,Red Cola 500 Ml,$0.00,$5.00,$0.00,0,0,Refresco,Red Cola 500 Ml
7791293021256,Rexona,$0.00,$56.00,$0.00,0,0,- Sin Departamento -,Rexona
7791293023175,Rexona,$0.00,$56.00,$0.00,0,0,- Sin Departamento -,Rexona
7791293014845,Rexona,$0.00,$56.00,$0.00,0,0,- Sin Departamento -,Rexona
7791293005270,Rexona,$0.00,$56.00,$0.00,0,0,- Sin Departamento -,Rexona
7791293568942,Rexona,$0.00,$56.00,$0.00,0,0,- Sin Departamento -,Rexona
7791293990651,Rexona,$43.00,$56.00,$0.00,0,0,- Sin Departamento -,Rexona
7791293025537,Rexona,$43.00,$56.00,$0.00,0,0,- Sin Departamento -,Rexona
78928084,Rexona,$0.00,$26.00,$0.00,0,0,Tienda,Rexona
78924352,Rexona,$0.00,$26.00,$0.00,0,0,Tienda,Rexona
78924338,Rexona,$0.00,$26.00,$0.00,0,0,Tienda,Rexona
78926523,Rexona,$0.00,$26.00,$0.00,0,0,Tienda,Rexona
78924345,Rexona,$20.00,$26.00,$0.00,0,0,Tienda,Rexona
78929371,Rexona,$20.00,$26.00,$0.00,0,0,Tienda,Rexona
7791293003085,Rexona,$0.00,$45.00,$0.00,0,0,- Sin Departamento -,Rexona
7791293991054,Rexona,$0.00,$45.00,$0.00,0,0,Tienda,Rexona
7791293025544,Rexona,$0.00,$45.00,$0.00,0,0,Tienda,Rexona
7506306236516,Rexona,$0.00,$45.00,$0.00,0,0,Tienda,Rexona
7791293004310,Rexona Aerosol 175ml,$0.00,$45.00,$0.00,1,0,Tienda,Rexona Aerosol 175ml
7791293009155,Rexona Aerosol 175ml,$0.00,$45.00,$0.00,2,0,- Sin Departamento -,Rexona Aerosol 175ml
10900000406,Reynolds Wrap 76m,$19.00,$24.00,$24.00,28,0,Tienda,Reynolds Wrap 76m
659190000026,Ricaleta,$0.00,$2.00,$0.00,0,0,Dulces,Ricaleta
659190000019,Ricaleta Tamarindo 2,$0.00,$2.00,$0.00,2,0,Dulces,Ricaleta Tamarindo 2
7501000649754,Ricanelas 98g,$0.00,$10.00,$0.00,1,0,Tienda,Ricanelas 98g
7501030426387,Rocko,$0.00,$1.00,$0.00,26,0,Tienda,Rocko
7501000153763,Rocko Marinela,$0.00,$5.00,$0.00,9,0,- Sin Departamento -,Rocko Marinela
7501000112128,Roles De Canela,$10.00,$12.00,$0.00,1,0,Bimbo,Roles De Canela
7501000309726,Roles De Canela  CPasas,$21.50,$27.00,$0.00,0,0,Bimbo,Roles De Canela  CPasas
7501000316878,Roles Glaseados 435g,$21.50,$26.00,$0.00,3,0,Bimbo,Roles Glaseados 435g
7501000112166,Roles de Canela Glas 135g,$0.00,$11.00,$0.00,2,0,Bimbo,Roles de Canela Glas 135g
840004075389,Rollips Hello Kity,$3.50,$4.50,$0.00,11,0,Dulces,Rollips Hello Kity
840004096742,Rolllips Uva,$3.50,$4.50,$0.00,5,0,Dulces,Rolllips Uva
CANELA,Rollo De Canela,$0.00,$3.50,$0.00,N/A,0,Tienda,Rollo De Canela
7501943462571,Rollo De Vogue Jumbo,$0.00,$7.50,$0.00,N/A,0,Tienda,Rollo De Vogue Jumbo
ROLLO VOGUE JUMBO,Rollo De Vogue Jumbo,$0.00,$7.50,$0.00,N/A,0,Tienda,Rollo De Vogue Jumbo
7501000153459,Rollo Fresa Marinela,$0.00,$12.00,$0.00,0,0,Marinela,Rollo Fresa Marinela
ROLLO PETLO,Rollo Petalo,$0.00,$7.00,$0.00,N/A,0,Tienda,Rollo Petalo
ROLLO VOGUE,Rollo Vogue,$0.00,$6.00,$0.00,N/A,0,Tienda,Rollo Vogue
745403060229,Rolly Pop,$0.00,$5.00,$0.00,7,0,Dulces,Rolly Pop
7501026004605,Roma 1 Kg,$23.00,$27.00,$26.00,0,0,Detergentes,Roma 1 Kg
7501026004629,Roma 250g,$5.50,$7.00,$7.00,27,0,Detergentes,Roma 250g
7501026004612,Roma 500g,$11.50,$14.00,$13.50,11,0,Detergentes,Roma 500g
7501008613047,Ron Bacardy Blanco 250Ml,$37.50,$49.00,$0.00,4,0,- Sin Departamento -,Ron Bacardy Blanco 250Ml
7501008613122,Ron Bacardy Blanco 680Ml,$119.00,$155.00,$0.00,2,0,vino,Ron Bacardy Blanco 680Ml
7421001471034,Roy Crema,$19.00,$25.00,$25.00,0,0,Tienda,Roy Crema
7421001471027,Roy Crema Reafirmante,$19.00,$25.00,$25.00,0,0,Tienda,Roy Crema Reafirmante
7501011102095,Ruffles Ondulados Chicos,$7.00,$10.00,$0.00,0,0,Sabritas,Ruffles Ondulados Chicos
7501011104099,Ruffles Queso Chicos,$7.00,$10.00,$0.00,11,0,Sabritas,Ruffles Queso Chicos
7501011152731,Ruffles Xtra-Onda,$0.00,$10.00,$0.00,0,0,Sabritas,Ruffles Xtra-Onda
7501011164086,Rufles Cocktel,$0.00,$10.00,$0.00,0,0,Sabritas,Rufles Cocktel
7501011126398,Rufles Megacrucnh 48g,$7.00,$10.00,$0.00,1,0,Sabritas,Rufles Megacrucnh 48g
7501011128699,Rufles Megacrunch 48g,$7.00,$10.00,$0.00,1,0,Sabritas,Rufles Megacrunch 48g
7501011152755,Rufles Xtra Onda,$0.00,$10.00,$0.00,0,0,Sabritas,Rufles Xtra Onda
7501000222612,Runners,$5.00,$8.00,$0.00,4,0,Barcel,Runners
757528024840,Runners Cross 58g,$0.00,$7.00,$0.00,1,0,Barcel,Runners Cross 58g
7501006584028,SALSA BBQ,$24.50,$30.50,$0.00,0,0,Tienda,SALSA BBQ
7509546058092,SUAVITEL Aroma Intense,$0.00,$20.00,$0.00,1,0,Detergentes,SUAVITEL Aroma Intense
7501019030352,Saba Confort,$11.00,$16.00,$16.00,17,0,Tienda,Saba Confort
7501019034855,Saba Estilos,$0.00,$20.00,$0.00,0,0,Tienda,Saba Estilos
7501019006371,Saba Invisible con Alas,$0.00,$18.00,$0.00,2,0,Tienda,Saba Invisible con Alas
7501019006296,Saba Ultra InvisCAl 10,$0.00,$25.00,$0.00,0,0,Tienda,Saba Ultra InvisCAl 10
7501019006319,Saba Ultra Invisible,$22.00,$29.00,$29.00,3,0,Tienda,Saba Ultra Invisible
7501019006647,Saba Ultra Invisible Noct,$22.00,$29.00,$29.00,5,0,Tienda,Saba Ultra Invisible Noct
7506192501057,Sabile Chile 750ml,$0.00,$36.00,$0.00,1,0,- Sin Departamento -,Sabile Chile 750ml
735257006023,Saborizante Delicia,$0.00,$9.00,$0.00,1,0,Tienda,Saborizante Delicia
735257006030,Saborizante Delicia,$0.00,$16.00,$0.00,1,0,Tienda,Saborizante Delicia
735257006047,Saborizante Delicia,$0.00,$30.00,$0.00,1,0,Tienda,Saborizante Delicia
7501011115606,Sabritas,$0.00,$40.00,$0.00,0,0,Sabritas,Sabritas
7501011101463,Sabritas Adobadas Chicas,$7.00,$10.00,$0.00,0,0,Sabritas,Sabritas Adobadas Chicas
7501011101456,Sabritas Clasicas 45g,$7.00,$10.00,$0.00,11,0,Sabritas,Sabritas Clasicas 45g
7501011118119,Sabritas Crema Especias,$7.00,$10.00,$0.00,2,0,Sabritas,Sabritas Crema Especias
7501011143265,Sabritas Crujiente Chiles 170g,$0.00,$28.00,$0.00,3,0,Tienda,Sabritas Crujiente Chiles 170g
7501011143258,Sabritas Crujientes Jalapeño 170g,$21.00,$30.00,$0.00,1,0,Sabritas,Sabritas Crujientes Jalapeño 170g
7501011143739,Sabritas Flamint Hot 45g,$0.00,$10.00,$0.00,0,0,Tienda,Sabritas Flamint Hot 45g
7501011159266,Sabritas Fuego Cujientes,$0.00,$30.00,$0.00,0,0,Sabritas,Sabritas Fuego Cujientes
7501011137431,Sabritas Habanero 70g,$0.00,$10.00,$0.00,1,0,Sabritas,Sabritas Habanero 70g
7501011101678,Sabritas Limn Chicas,$8.00,$10.00,$0.00,0,0,Sabritas,Sabritas Limn Chicas
7501011154650,Sabritas Original 170g,$0.00,$34.50,$0.00,0,0,Sabritas,Sabritas Original 170g
7501011155602,Sabritas Poffets,$0.00,$7.50,$0.00,3,0,- Sin Departamento -,Sabritas Poffets
7501011135086,Sabritas Sal 175g,$20.00,$26.00,$0.00,0,0,Tienda,Sabritas Sal 175g
7501011151086,Sabritones,$0.00,$23.00,$0.00,0,0,Sabritas,Sabritones
7501011131408,Sabritones 175g,$16.50,$21.00,$0.00,2,0,Tienda,Sabritones 175g
7503005405168,Sacate P Bañar,$0.00,$12.00,$0.00,0,0,Farmacia,Sacate P Bañar
7501103300224,Sacate Taio,$15.00,$19.50,$19.50,0,0,Tienda,Sacate Taio
34587090253,Sal Bote120g,$0.00,$6.00,$0.00,11,0,Tienda,Sal Bote120g
34587090468,Sal Chile Limon,$0.00,$14.00,$0.00,16,0,Tienda,Sal Chile Limon
7501041941930,Sal De Uvas,$0.00,$3.00,$0.00,N/A,0,Farmacia,Sal De Uvas
34587030013,Sal La Fina  1 Kg,$8.00,$9.50,$8.50,19,0,Tienda,Sal La Fina  1 Kg
7501000664221,Saladas  18,$8.00,$12.00,$0.00,0,0,Gamesa,Saladas  18
SALCHICHA,Salchicha,$45.00,$58.50,$0.00,N/A,0,lacteos y embutidos,Salchicha
7501040009761,Salchicha De Pavo266g,$13.00,$16.00,$0.00,1,0,Tienda,Salchicha De Pavo266g
7501040009754,Salchicha Fud Viena266g,$0.00,$16.00,$0.00,0,0,Tienda,Salchicha Fud Viena266g
27000384954,Salsa Barbecue,$23.00,$30.00,$30.00,0,0,Tienda,Salsa Barbecue
738545010016,Salsa Botanera,$0.00,$17.00,$0.00,0,0,Tienda,Salsa Botanera
738545010481,Salsa Botanera 385g,$6.00,$7.50,$7.50,0,0,Tienda,Salsa Botanera 385g
738545010030,Salsa Botanera 525 G,$7.00,$12.00,$12.00,1,0,Tienda,Salsa Botanera 525 G
7501017051366,Salsa Catsup La Costeña 220ml,$7.00,$8.00,$0.00,20,0,Tienda,Salsa Catsup La Costeña 220ml
7501023348047,Salsa Chipotle San Marcos,$5.50,$8.00,$8.00,0,0,Tienda,Salsa Chipotle San Marcos
7501017660230,Salsa Habanera 120ml,$0.00,$19.00,$0.00,0,0,Tienda,Salsa Habanera 120ml
7501017660025,Salsa Habanera Yucateco,$0.00,$20.00,$0.00,2,0,Tienda,Salsa Habanera Yucateco
7501001604318,Salsa Inglesa 145 ml,$0.00,$27.00,$0.00,3,0,Tienda,Salsa Inglesa 145 ml
7501001604325,Salsa Inglesa 290ml,$0.00,$40.00,$0.00,1,0,Tienda,Salsa Inglesa 290ml
738545010511,Salsa La Botanera 379g,$0.00,$9.00,$0.00,0,0,Tienda,Salsa La Botanera 379g
7502226812427,Salsa Skwinkles,$3.00,$4.50,$0.00,0,0,Dulces,Salsa Skwinkles
97339000030,Salsa Valentina 1 Lt,$0.00,$16.00,$0.00,0,0,Tienda,Salsa Valentina 1 Lt
97339000054,Salsa Valentina 370ml,$7.00,$8.50,$8.50,10,0,Tienda,Salsa Valentina 370ml
97339000061,Salsa Valentina Muy,$0.00,$9.00,$0.00,18,0,Tienda,Salsa Valentina Muy
7501011160149,Salsabritas Tosti180ml,$5.50,$7.00,$0.00,1,0,Tienda,Salsabritas Tosti180ml
7506339304824,Salvo,$21.50,$27.00,$0.00,0,0,Detergentes,Salvo
7501001130664,Salvo 250g,$0.00,$7.00,$0.00,7,0,Detergentes,Salvo 250g
7501001130657,Salvo 500g,$10.00,$13.00,$13.00,19,0,Detergentes,Salvo 500g
7501007452876,Salvo De 900Gr,$18.00,$23.00,$23.00,7,0,Tienda,Salvo De 900Gr
7506309873725,Salvo Liquido 300 ml,$9.50,$12.00,$12.00,2,0,Tienda,Salvo Liquido 300 ml
7506195197004,Salvo Liquido 900ml,$26.50,$30.00,$29.00,11,0,Detergentes,Salvo Liquido 900ml
7506309807843,Salvo Liquido Cuidado,$18.00,$23.50,$23.50,0,0,Tienda,Salvo Liquido Cuidado
7506309807867,Salvo Liquido Cuidado,$18.00,$23.50,$23.50,0,0,Tienda,Salvo Liquido Cuidado
7506195196984,Salvo Liquido Limon 300ml,$10.00,$12.00,$13.00,8,0,Tienda,Salvo Liquido Limon 300ml
7506309821382,Salvo Ultra 750ml,$0.00,$39.00,$0.00,0,0,Tienda,Salvo Ultra 750ml
8802257222134,Sandra Estropajo,$0.00,$10.00,$0.00,1,0,- Sin Departamento -,Sandra Estropajo
7500326103346,Sangria 2.5L,$0.00,$21.00,$0.00,0,0,Refresco,Sangria 2.5L
7500326103339,Sangria 2l,$0.00,$18.00,$0.00,0,0,Refresco,Sangria 2l
7500326103360,Sangria 600 Ml,$10.00,$9.00,$0.00,0,0,Refresco,Sangria 600 Ml
7501505630073,Sangria Cacera 600Ml,$0.00,$9.00,$0.00,0,0,Refresco,Sangria Cacera 600Ml
658480001262,Sanisimo,$0.00,$17.00,$0.00,0,0,Bimbo,Sanisimo
7501007829500,Sardina Calmex 425g,$20.00,$23.00,$0.00,24,0,Tienda,Sardina Calmex 425g
17479831011,Sardina En SDe Tom425g,$18.00,$20.00,$0.00,0,0,Tienda,Sardina En SDe Tom425g
17479211011,Sardina Yavaros,$18.00,$22.50,$22.50,0,0,Tienda,Sardina Yavaros
7506192502603,Savile,$0.00,$12.00,$0.00,0,0,Tienda,Savile
7506192503426,Savile 180ml,$0.00,$12.00,$0.00,0,0,Tienda,Savile 180ml
7506192503433,Savile 24ml,$0.00,$2.50,$0.00,0,0,- Sin Departamento -,Savile 24ml
7506192502511,Savile Aguacate 370ml,$0.00,$29.00,$0.00,3,0,Tienda,Savile Aguacate 370ml
7506192501019,Savile Aguacate 750ml,$0.00,$40.00,$0.00,1,0,Tienda,Savile Aguacate 750ml
7506192501040,Savile Almendra  750ml,$0.00,$36.00,$0.00,2,0,Tienda,Savile Almendra  750ml
7506192502542,Savile Almendras 370ml,$0.00,$29.00,$0.00,1,0,Tienda,Savile Almendras 370ml
7506192504423,Savile Argan,$0.00,$2.50,$0.00,0,0,Detergentes,Savile Argan
7506192505499,Savile Biotina,$0.00,$40.00,$0.00,0,0,Detergentes,Savile Biotina
7506192502528,Savile Miel 370ml,$0.00,$29.00,$0.00,3,0,Tienda,Savile Miel 370ml
7506192501026,Savile Miel 750ml,$32.50,$40.00,$0.00,1,0,Tienda,Savile Miel 750ml
7506192502535,Savile Rizos 370ml,$0.00,$29.00,$0.00,2,0,Tienda,Savile Rizos 370ml
7506192501033,Savile Rizos 750ml,$0.00,$36.00,$0.00,3,0,Tienda,Savile Rizos 750ml
7506192502634,Savile Sobre,$0.00,$2.50,$0.00,0,0,Tienda,Savile Sobre
7506192502627,Savile Sobre Miel,$0.00,$2.50,$0.00,0,0,Tienda,Savile Sobre Miel
7702006912884,Sedal  Liso Perfecto 200ml,$13.50,$17.00,$0.00,0,0,Farmacia,Sedal  Liso Perfecto 200ml
7702006912914,Sedal  Rizos 200ml,$13.50,$17.00,$0.00,1,0,Farmacia,Sedal  Rizos 200ml
7501056332990,Sedal Brillo Gloss 650ml,$0.00,$48.00,$0.00,2,0,Tienda,Sedal Brillo Gloss 650ml
7791293003276,Sedal Ceramidas 200ml,$13.50,$17.00,$0.00,0,0,Farmacia,Sedal Ceramidas 200ml
7501056338626,Sedal Reconstrucción,$0.00,$48.00,$0.00,2,0,Tienda,Sedal Reconstrucción
7702006912938,Sedal Rizos 650ml,$0.00,$48.00,$0.00,1,0,Tienda,Sedal Rizos 650ml
7702006912167,Sedal S.O.S Caida 650ml,$0.00,$48.00,$0.00,1,0,Tienda,Sedal S.O.S Caida 650ml
7501055308330,Senzao 600ml,$0.00,$8.00,$0.00,1,0,Tienda,Senzao 600ml
7501007704500,Servilletas Petalo C500,$30.00,$37.00,$37.00,6,0,Tienda,Servilletas Petalo C500
7501007704302,Servilletas Petalo c125,$7.00,$8.00,$8.00,26,0,Tienda,Servilletas Petalo c125
7501007716008,Servitoalla Petalo,$0.00,$15.00,$0.00,15,0,Tienda,Servitoalla Petalo
7509546026954,Sh Caprice 800ml Manzan,$0.00,$31.00,$0.00,0,0,Tienda,Sh Caprice 800ml Manzan
7501035919129,ShPalmolive Optims 400ml,$40.00,$52.00,$0.00,1,0,Farmacia,ShPalmolive Optims 400ml
7509546015682,Shamoo Palmolive,$0.00,$2.50,$0.00,32,0,Tienda,Shamoo Palmolive
7501001168995,ShampPantene 21 400ml,$40.00,$52.00,$0.00,2,0,Farmacia,ShampPantene 21 400ml
7501056338534,Shampo Sedal Sobre,$0.00,$2.50,$0.00,0,0,Detergentes,Shampo Sedal Sobre
7509546026824,Shampoo Capri 220ml,$0.00,$13.00,$0.00,0,0,- Sin Departamento -,Shampoo Capri 220ml
7509546036069,Shampoo Capri 220ml,$0.00,$13.00,$0.00,0,0,Tienda,Shampoo Capri 220ml
7509546027630,Shampoo Capri 220ml,$0.00,$13.00,$0.00,0,0,Tienda,Shampoo Capri 220ml
7509546027029,Shampoo Capri 220ml,$0.00,$13.00,$0.00,0,0,Tienda,Shampoo Capri 220ml
7509546058160,Shampoo Capri 220ml,$0.00,$13.00,$0.00,0,0,Tienda,Shampoo Capri 220ml
7509546027036,Shampoo Capri 220ml,$10.50,$13.00,$0.00,0,0,Tienda,Shampoo Capri 220ml
7509546026992,Shampoo Capri 800ml,$0.00,$31.00,$0.00,0,0,Tienda,Shampoo Capri 800ml
7509546026763,Shampoo Capri 800ml,$0.00,$37.00,$0.00,1,0,Tienda,Shampoo Capri 800ml
7509546061115,Shampoo Caprice,$0.00,$31.00,$0.00,1,0,Detergentes,Shampoo Caprice
7509546045801,Shampoo Caprice 800ml,$0.00,$31.00,$0.00,1,0,Tienda,Shampoo Caprice 800ml
